address,latitude,longitude
1088 NOE ST,37.751632632469,-122.431967520084
730 FREDERICK ST,37.765961806486,-122.456688495652
883 SANCHEZ ST,37.755048464153,-122.429916366935
2 AGNON AVE,37.7350983864,-122.422201209326
858 SANCHEZ ST,37.755378609117,-122.430093614678
119 KELLOCH AVE,37.708965657012,-122.413697855516
229 ARLINGTON ST,37.737387708198,-122.425959640608
1122 NOE ST,37.751059285242,-122.431910809249
467 CARL ST,37.764912859775,-122.456441916342
445 CARL ST,37.764933066436,-122.456281104917
900 SANTIAGO ST,37.744924237271,-122.476972480202
48 AGNON AVE,37.734769345697,-122.422420505702
15 EMBARCADERO NORTH,37.786768718375,-122.388099221239
2 STILL ST,37.731918568275,-122.43003372483
123 GENEBERN WAY,37.73335200187,-122.424969947454
2 VICKSBURG ST,37.754771330954,-122.428916176921
391 CARL ST,37.765006642116,-122.455705527838
950 SANTIAGO ST,37.744904380329,-122.477445076219
90 VICKSBURG ST,37.753399763293,-122.428785901291
1889 CHURCH ST,37.740020633757,-122.426573408424
8 STILL ST,37.731916214512,-122.430080094021
1260 NOE ST,37.748623081668,-122.431674004688
415 CARL ST,37.764960620973,-122.45606181661
115 GENEBERN WAY,37.733401746959,-122.424967752813
1278 NOE ST,37.748460345894,-122.43165855511
49 OTSEGO AVE,37.726571717553,-122.439132345738
1885 CHURCH ST,37.740111847999,-122.426582320149
130 VICKSBURG ST,37.752939310646,-122.428742101205
113 GENEBERN WAY,37.733414183232,-122.424967204152
209 CARL ST,37.765363048646,-122.452941242379
1869 CHURCH ST,37.740476704965,-122.42661796705
1286 NOE ST,37.748388018884,-122.43165168863
133 CARL ST,37.76562465088,-122.450886610933
1370 NOE ST,37.747087971456,-122.431521158394
91 GENEBERN WAY,37.733702853486,-122.424931903276
197 CARL ST,37.765402887924,-122.452624806599
139 CARL ST,37.76560336486,-122.451049297027
186 CAYUGA AVE,37.730698930086,-122.432719197471
331 VELASCO AVE,37.70876861621,-122.415378948626
123 CARL ST,37.76566012758,-122.450615467443
203 CARDENAS AVE,,
3 OTSEGO AVE,37.727111268568,-122.438775232781
3077 CALIFORNIA ST,37.787434900082,-122.444980204925
3195 CALIFORNIA ST,37.787219367174,-122.446657099305
65 GENEBERN WAY,37.734002323307,-122.424782647876
3169 CALIFORNIA ST,37.787262207913,-122.446326154426
25 CARL ST,37.765946745835,-122.448370330361
127 CARL ST,37.7656459369,-122.450723924839
1524 NOE ST,37.744636145846,-122.431291279349
62 DELANO AVE,37.726952401826,-122.440259820631
3041 CALIFORNIA ST,37.787504329414,-122.44442778864
1488 NOE ST,37.745226553424,-122.431346485897
285 VELASCO AVE,37.708572175733,-122.414672380017
121 CARDENAS AVE,,
24 CHENERY ST,37.741569307699,-122.425827812115
50 JUSTIN DR,37.734286035587,-122.422874867989
196 CARDENAS AVE,37.719535425674,-122.476564612498
3007 CALIFORNIA ST,37.787569901562,-122.443906062149
1548 NOE ST,37.744301771343,-122.431258610617
158 VICKSBURG ST,37.752732812781,-122.428722117566
160 VICKSBURG ST,37.752718062934,-122.428720690163
2971 CALIFORNIA ST,37.787653485648,-122.443242392986
2787 CALIFORNIA ST,37.788046068943,-122.440124404022
3520 16TH ST,37.764380020881,-122.431787107125
1556 NOE ST,37.744099376003,-122.431238661336
2963 CALIFORNIA ST,37.787668910459,-122.443120000399
148 CHENERY ST,37.739391657116,-122.425749673239
90 CHENERY ST,37.740032908588,-122.425674761052
2913 CALIFORNIA ST,37.787765315528,-122.442355046732
1350 SANTIAGO ST,37.744715380657,-122.481729075587
1620 NOE ST,37.743166630883,-122.431147290691
1020 MARIPOSA ST,37.764065824181,-122.393978922868
2013 15TH ST,37.766053102384,-122.429125975806
1078 MARIPOSA ST,37.764038597547,-122.39447127179
202 VICKSBURG ST,37.752310912954,-122.428681736153
1014 STANYAN ST,37.76527896237,-122.452651548491
942 STANYAN ST,37.765974809298,-122.452793077758
1652 NOE ST,37.742843461964,-122.431116426283
1032 STANYAN ST,37.765127828281,-122.452621031051
206 VICKSBURG ST,37.752285088468,-122.428679402618
1662 NOE ST,37.742742471677,-122.431106781156
2755 CALIFORNIA ST,37.788107566018,-122.439643608459
2349 26TH AVE,37.743669843953,-122.483330626941
2669 CALIFORNIA ST,37.788287341476,-122.438230295087
187 BEULAH ST,37.767282463809,-122.452892502076
352 DELANO AVE,37.723671476143,-122.442984517296
1630 NOE ST,37.743065640596,-122.431137645563
918 INGERSON AVE,37.71831525834,-122.391455532782
214 CHENERY ST,37.738488421101,-122.426088517234
CHENERY ST,,
14 VELASCO AVE,37.708380021853,-122.413557780216
2335 26TH AVE,37.743920927121,-122.483348130304
228 VICKSBURG ST,37.752143053795,-122.428666568177
4 ARELLANO AVE,37.720773423102,-122.479065188567
2663 CALIFORNIA ST,37.788298910075,-122.43813850072
220 CHENERY ST,37.738319591473,-122.426214072538
171 BEULAH ST,37.767313375878,-122.452641845382
250 VICKSBURG ST,37.752001019122,-122.428653733736
2603 CALIFORNIA ST,37.788414596066,-122.437220557048
6 ARELLANO AVE,37.720761370377,-122.479065892949
1671 NOE ST,37.742288367798,-122.43091609878
798 CAYUGA AVE,37.725172370046,-122.437973094185
169 BEULAH ST,37.767317239887,-122.452610513295
14 ARELLANO AVE,37.720713159478,-122.479068710474
202 PENNSYLVANIA AVE,37.763939532221,-122.393796819514
362 DELANO AVE,37.723567608912,-122.443050090053
2375 26TH AVE,37.74320354664,-122.483298120694
204 PENNSYLVANIA AVE,37.763918335176,-122.393794856827
2385 26TH AVE,37.74302420152,-122.483285618291
2557 CALIFORNIA ST,37.788521452489,-122.436403734416
262 CHENERY ST,37.737753198224,-122.426989918011
246 CHENERY ST,37.737958300185,-122.42667564884
174 REY ST,37.711304823719,-122.412162661967
4 FUENTE AVE,37.72002886812,-122.478102436015
314 VICKSBURG ST,37.751477029828,-122.428604874
2035 OAK ST,37.771094010239,-122.452827601377
26 FUENTE AVE,37.719729232637,-122.478117607466
270 CHENERY ST,37.737650647244,-122.427147052597
2667 OAK ST,,
1821 15TH ST,37.766326702825,-122.424681844823
24 FUENTE AVE,37.719756472226,-122.478116228243
1159 HOLLISTER AVE,37.720319119935,-122.393556914376
2205 CALIFORNIA ST,37.789247757493,-122.430672375076
2306 27TH AVE,37.744375967662,-122.484309425522
400 VICKSBURG ST,37.750766611053,-122.428534087744
291 WHITNEY ST,37.737360146835,-122.427524188868
2201 CALIFORNIA ST,37.789255471847,-122.430610995618
3161 19TH ST,37.760471286148,-122.41439923006
1788 OAK ST,37.771756941672,-122.448742619229
524 PENNSYLVANIA AVE,37.759848733565,-122.393402118681
3220 16TH ST,37.764803852192,-122.42465253983
3230 16TH ST,37.764794579427,-122.424807086088
670 PENNSYLVANIA AVE,37.758048274132,-122.393234118286
991 HOLLISTER AVE,37.718583682881,-122.390503081779
404 VICKSBURG ST,37.750738581098,-122.428531410729
263 WHITNEY ST,37.737806806644,-122.427368590119
432 VICKSBURG ST,37.750542371416,-122.428512671626
2299 CALIFORNIA ST,37.789066470173,-122.432114792341
3290 16TH ST,37.764738942839,-122.425734363636
51 JUAN BAUTISTA CIR,,
3256 16TH ST,37.764770470239,-122.425208906359
2045 OAK ST,37.771073141594,-122.452982755296
245 WHITNEY ST,37.738093945093,-122.427268562352
1784 OAK ST,37.771764654233,-122.448681421704
1630 SANTIAGO ST,37.744579323686,-122.484753036573
105 WHITNEY ST,37.739644679353,-122.427779487495
12 BUCARELI DR,37.717816707142,-122.47890105757
690 PENNSYLVANIA AVE,37.757801635854,-122.393211104533
448 VICKSBURG ST,37.750430251597,-122.428501963567
1997 CALIFORNIA ST,37.789700327021,-122.427147602513
434 VICKSBURG ST,37.750528356438,-122.428511333119
207 WHITNEY ST,37.738728267355,-122.427295450889
3402 16TH ST,37.764558772634,-122.428779201716
3420 16TH ST,37.764539477321,-122.429105292882
2057 OAK ST,37.771048099219,-122.453168939999
697 MISSISSIPPI ST,37.758490256002,-122.394119496352
1640 SANTIAGO ST,37.744575352295,-122.484847555842
345 CHATTANOOGA ST,37.75140832383,-122.426223070139
1494 OAK ST,,
18 BUCARELI DR,37.717761405078,-122.478975999628
2023 OAK ST,37.771119052614,-122.452641416675
32 BUCARELI DR,37.717632366929,-122.479150864429
39 WHITNEY ST,37.741097724345,-122.427717065902
1706 OAK ST,37.771915049167,-122.447488069967
1472 OAK ST,,
72 CRESCENT AVE,37.735153083247,-122.422768930557
695 MISSISSIPPI ST,37.75850658315,-122.394121082911
2047 OAK ST,37.771068967865,-122.45301378608
669 MISSISSIPPI ST,37.758718836078,-122.394141708169
315 CHATTANOOGA ST,37.751621325537,-122.426245553626
66 CRESCENT AVE,37.73516060328,-122.422859170862
31 WHITNEY ST,37.741280151753,-122.427734539769
46 SAN GABRIEL AVE,37.728914904762,-122.438390347017
118 BUCARELI DR,37.716778819604,-122.480311167826
118 CRESCENT AVE,37.735079987581,-122.42178611377
108 BUCARELI DR,37.716871918977,-122.480183367763
402 AUSTIN ST,37.78858170229,-122.425444262219
341 CHATTANOOGA ST,37.751436724058,-122.426226067937
1420 OAK ST,,
188 CRESCENT AVE,37.7350785981,-122.421757629459
309 CHATTANOOGA ST,37.751663925879,-122.426250050323
291 CHATTANOOGA ST,37.751954289924,-122.426278108857
655 MISSISSIPPI ST,37.758833126115,-122.394152814078
233 SANTA ROSA AVE,37.728189966219,-122.438826666461
158 CRESCENT AVE,37.735079193592,-122.421769837021
645 MISSISSIPPI ST,37.758914761857,-122.394160746869
285 CHATTANOOGA ST,37.752044271763,-122.426286289013
122 BUCARELI DR,37.716741579855,-122.480362287852
269 CHATTANOOGA ST,37.752284223333,-122.426308102763
276 CRESCENT AVE,37.73494281464,-122.419139728491
3695 17TH ST,37.762840111289,-122.428350233744
425 BENTON AVE,37.734077423956,-122.418881697207
275 CHATTANOOGA ST,37.752194241494,-122.426299922607
153 SANTA ROSA AVE,37.727282176083,-122.437146188081
662 14TH AVE,37.775681169913,-122.472415091295
271 CHATTANOOGA ST,37.752254229387,-122.426305376045
596 14TH AVE,37.776943054592,-122.472506155543
646 14TH AVE,37.775968124064,-122.472435785069
105 CHATTANOOGA ST,37.754845796645,-122.42655163361
384 CRESCENT AVE,37.73484990217,-122.417157081752
358 CRESCENT AVE,37.734875701583,-122.417662860634
413 MISSISSIPPI ST,37.761225717098,-122.394383040713
3649 17TH ST,37.762895518219,-122.427432940192
155 CHATTANOOGA ST,37.754086590835,-122.426475287311
619 DELANCEY ST,,
3667 16TH ST,37.764092440118,-122.43455661092
3657 17TH ST,37.762885882231,-122.427592469505
594 14TH AVE,37.776978556588,-122.472508740635
19 CHATTANOOGA ST,37.756234981604,-122.426684968089
515 BENTON AVE,37.73403114709,-122.418045543645
2147 CASTRO ST,37.744520731817,-122.433360402972
1871 FELL ST,,
1925 FELL ST,,
570 14TH AVE,37.777404580534,-122.472539761745
123 GRIJALVA DR,37.71605775066,-122.479399465968
95 CHATTANOOGA ST,37.755081228876,-122.426574778364
2 RIVAS AVE,37.717472936685,-122.481619853265
716 CRESCENT AVE,37.734726323137,-122.414789661345
468 14TH AVE,37.77929123536,-122.472675914426
1052 CRESCENT AVE,37.734638214269,-122.41294717154
1010 CRESCENT AVE,37.734639773997,-122.412989284114
484 14TH AVE,37.779008690524,-122.472655929581
454 14TH AVE,37.779538462091,-122.472693401164
1108 CARROLL AVE,37.719864071278,-122.384198345768
1108 CRESCENT AVE,37.734629515698,-122.412738277558
1050 CRESCENT AVE,37.734638288541,-122.412949176901
27 GRIJALVA DR,37.717133133403,-122.47835990657
6 RIVAS AVE,37.717421833038,-122.481622254113
6 FORD ST,37.761999537371,-122.430814200435
2145 CASTRO ST,37.744534011911,-122.433361652861
276 14TH AVE,37.783008084126,-122.472945975838
16 RIVAS AVE,37.717294073918,-122.481628256234
1120 CRESCENT AVE,37.734628154961,-122.41270970213
296 14TH AVE,37.782649391445,-122.472920108621
260 14TH AVE,37.783295038271,-122.472966669612
2520 FOLSOM ST,37.756933990715,-122.414577598131
236 14TH AVE,37.783725469488,-122.472997710273
3997 18TH ST,37.76097441898,-122.432671978737
252 14TH AVE,37.783438515343,-122.472977016499
22 RIVAS AVE,37.717217418446,-122.481631857506
2127 CASTRO ST,37.744653532754,-122.433372901867
270 14TH AVE,37.78311569193,-122.472953736003
254 14TH AVE,37.783402646075,-122.472974429777
205 MISSISSIPPI ST,37.763867774882,-122.394626745309
450 MURRAY ST,37.735833262753,-122.420087511615
26 GARCES DR,37.715578263864,-122.478449639914
24 GARCES DR,37.715600397133,-122.478453276091
551 RAYMOND AVE,37.715183430756,-122.414537413532
56 RIVAS AVE,37.71678303744,-122.481652264716
3945 18TH ST,37.761036919097,-122.43157152891
4731 CALIFORNIA ST,37.784595892946,-122.468119250078
102 RIVAS AVE,37.716064979041,-122.481686373124
2592 FOLSOM ST,37.755840961819,-122.414473207865
2127 28TH AVE,37.747693776206,-122.485761124927
920 DONNER AVE,,
2083 28TH AVE,37.748557585379,-122.485821635016
5 HANCOCK ST,37.760427382598,-122.428429634938
2071 28TH AVE,37.748771697685,-122.485836633196
236 GARCES DR,37.715865085775,-122.481100722418
193 APPLETON AVE,37.73849690493,-122.422936443839
116 RIVAS AVE,37.715674088777,-122.481706611732
2010 CASTRO ST,37.745556663136,-122.433603442513
59 SANCHEZ ST,37.768328930302,-122.431187803717
4645 CALIFORNIA ST,37.784635329138,-122.467179172081
4625 CALIFORNIA ST,37.784643271249,-122.466990149543
409 CORNWALL ST,37.784792741009,-122.463576808848
167 APPLETON AVE,37.738587688631,-122.423165466289
199 APPLETON AVE,37.738475954846,-122.422883592504
1130 MARIPOSA ST,37.764004057861,-122.395039772264
4429 CALIFORNIA ST,,
3828 19TH ST,37.759709728523,-122.428872172084
1740 SANTIAGO ST,37.744530352377,-122.485918555675
191 APPLETON AVE,37.738503888292,-122.422954060951
1100 MARIPOSA ST,37.764020477117,-122.39478644632
1700 SANTIAGO ST,37.744546237943,-122.485540478561
240 GARCES DR,37.715927326999,-122.481190626386
4435 CALIFORNIA ST,,
2016 CASTRO ST,37.745514067619,-122.433599419608
577 27TH ST,37.746438230088,-122.433132366032
4459 CALIFORNIA AVE,,
451 SAWYER ST,37.712413332194,-122.414662760867
559 27TH ST,37.746457407657,-122.432731811625
1324 MARIPOSA ST,37.763892925231,-122.396922218497
1836 SANTIAGO ST,37.744486941016,-122.486951747793
129 APPLETON AVE,37.738543639735,-122.42305434297
244 GARCES DR,37.71603400941,-122.481333115041
1843 CASTRO ST,37.746946834908,-122.433592939381
149 APPLETON AVE,37.73848723566,-122.422912050915
329 CORNWALL ST,37.784836881167,-122.462746362958
147 APPLETON AVE,37.738492876068,-122.422926280121
410 GARCES DR,37.716312139866,-122.483452372781
1715 CASTRO ST,37.747949870018,-122.433682051881
3 CORNWALL ST,37.784994159937,-122.459223735685
380 SAWYER ST,37.713494002706,-122.414334265741
46 02ND AVE,,
1603 VALENCIA ST,37.747965078417,-122.420189457606
4184 CESAR CHAVEZ ST,37.747383028619,-122.433252190229
115 APPLETON AVE,37.738583122587,-122.423153947408
2350 31ST AVE,37.743401889531,-122.488538431766
4190 CESAR CHAVEZ ST,37.747373740979,-122.433413795371
4140 CESAR CHAVEZ ST,37.747452280983,-122.432068894949
103 04TH AVE,,
191 CORNWALL ST,37.784906352895,-122.461183044179
1711 CASTRO ST,37.747977898462,-122.433684571288
4186 CESAR CHAVEZ ST,37.747379932739,-122.43330605861
25 BEALE ST,37.792094195375,-122.396888605564
129 HANCOCK ST,37.760261475283,-122.431156048263
107 04TH AVE,,
4194 CESAR CHAVEZ ST,37.747367549218,-122.433521532132
12 02ND AVE,,
4192 CESAR CHAVEZ ST,37.747370645098,-122.433467663751
4188 CESAR CHAVEZ ST,37.747376836859,-122.43335992699
44 02ND AVE,,
299 RAYMOND AVE,37.713729349693,-122.409148588457
54 06TH AVE,,
200 CUMBERLAND ST,37.7589447874,-122.42820310489
28 ADDISON ST,37.737872755166,-122.43011555694
196 06TH AVE,,
159 04TH AVE,,
106 VIDAL DR,37.721200433877,-122.484744023014
343 VIDAL DR,37.717885718025,-122.484673246011
2390 31ST AVE,37.742688181833,-122.488488437834
470 KANSAS ST,37.763831553825,-122.403519247496
103 08TH AVE,,
188 10TH AVE,37.784861964575,-122.468785970806
637 CAROLINA ST,37.760589717081,-122.400147479278
9 10TH AVE,37.786707533737,-122.46906568328
410 DIAMOND ST,37.755753142605,-122.436796312974
420 CASTRO ST,37.762271792025,-122.435200676362
3905 20TH ST,37.758024382899,-122.428200133468
42 14TH AVE,37.786811907303,-122.473219473644
3903 20TH ST,37.758026958529,-122.428157807233
236 ADDISON ST,37.739039823678,-122.433242484737
645 DAVIS ST,37.798404527836,-122.398671340394
521 BEALE ST,37.786125435945,-122.38940685624
2326 31ST AVE,37.743830114149,-122.488568428124
124 14TH AVE,37.785805905106,-122.473148219536
3741 20TH ST,37.758251707485,-122.424434424187
164 14TH AVE,37.785092192485,-122.473096501317
536 DIAMOND ST,37.75376641482,-122.43661958991
564 DIAMOND ST,37.753283297245,-122.436575841169
2306 31ST AVE,37.744186967998,-122.48859342509
1215 SALINAS AVE,,
552 DIAMOND ST,37.753448226555,-122.43659118341
2030 31ST AVE,37.748745758212,-122.488908029472
199 VIDAL DR,37.719898643336,-122.484672206258
160 14TH AVE,37.785163563747,-122.473101673139
296 ADDISON ST,37.740002467292,-122.433618083604
111 VIDAL DR,37.720946106906,-122.484631524512
187 VIDAL DR,37.720045872397,-122.484673126423
582 DIAMOND ST,37.753035903278,-122.436552827807
3711 20TH ST,37.758287659641,-122.423827088835
181 VIDAL DR,37.720119486928,-122.484673586505
462 DIAMOND ST,37.754958978664,-122.43672532635
2010 31ST AVE,37.749509924366,-122.488961300578
141 16TH AVE,37.785405868526,-122.475522291648
105 16TH AVE,37.786048209885,-122.475568838046
2087 30TH AVE,37.74839621477,-122.487958635226
1403 MISSION ST,37.775173394372,-122.41593018188
51 18TH AVE,37.786431489332,-122.477742183289
402 UTAH ST,37.764458575998,-122.406495113244
179 VIDAL DR,37.720144025104,-122.484673739866
188 18TH AVE,37.784456965259,-122.477452969958
155 20TH AVE,37.784963012669,-122.479783690356
791 DOLORES ST,37.756808720308,-122.425476422885
2115 30TH AVE,37.747816617547,-122.48791813749
910 DIAMOND ST,37.750230722674,-122.43626697042
2024 22ND ST,37.757221317223,-122.401147451071
165 VIDAL DR,37.720315792343,-122.484674813391
166 22ND AVE,37.784657584297,-122.481765422666
940 DIAMOND ST,37.750019986641,-122.436249848143
23 VIDAL DR,37.721106769195,-122.483425460339
419 GOLD MINE DR,37.739359791525,-122.437960819094
431 GOLD MINE DR,37.739354094891,-122.437621805187
96 22ND AVE,37.785974572665,-122.481861430234
912 DIAMOND ST,37.750216673605,-122.436265828934
2307 32ND AVE,37.744135630507,-122.489809117907
10 22ND AVE,37.786838418265,-122.481912752205
265 GOLD MINE DR,37.741540550162,-122.438556801127
155 VIDAL DR,37.720438483227,-122.484675580195
11 VIDAL DR,37.721106769181,-122.483239327205
309 GOLD MINE DR,37.74050417646,-122.43861720825
1040 DIAMOND ST,37.749217561175,-122.436181734138
40 22ND AVE,37.786667002766,-122.481914332047
130 22ND AVE,37.785296620203,-122.481811954329
94 22ND AVE,37.7860055397,-122.481863724085
04 WEST CLAY ST,37.786816533021,-122.482114933747
145 VIDAL DR,37.720561174112,-122.484676346999
85 ORA WAY,37.740399076539,-122.437642072437
135 VIDAL DR,37.720684409285,-122.484678623332
95 ORA WAY,37.740157708252,-122.437573534746
2343 32ND AVE,37.743493293579,-122.489764123369
11 22ND AVE,37.786667224669,-122.482059633883
2379 32ND AVE,37.742850956651,-122.489719128831
939 VERMONT ST,37.757824334609,-122.403584891425
98 WEST CLAY ST,37.786989351693,-122.484052782774
2390 33RD AVE,37.742589902209,-122.490634920481
91 JACKSON ST,37.796957665067,-122.398854419571
1450 DIAMOND ST,37.745952148044,-122.435876126574
5 VIDAL DR,37.721106769174,-122.483146260638
109 GOLD MINE DR,37.743313302075,-122.437821707934
115 VIDAL DR,37.720915454646,-122.484651596698
131 GOLD MINE DR,37.742503494117,-122.438907566858
3300 KEITH ST,,
1232 DIAMOND ST,37.747686153599,-122.436036615234
183 24TH AVE,37.786134866873,-122.484169831563
925 VERMONT ST,37.75796041424,-122.403747774579
2301 MARIPOSA ST,37.763194794856,-122.40637038455
773 MISSION ST,37.784870557212,-122.403666884541
605 DOLORES ST,37.759727548162,-122.425750366234
2241 MARIPOSA ST,37.76322575312,-122.40587571158
105 VIDAL DR,37.72098304014,-122.484599132599
1636 DIAMOND ST,37.744461368957,-122.43572340084
21 ORA WAY,37.742228118586,-122.438188835387
1 VIDAL DR,37.72110676917,-122.48308421626
198 26TH AVE,37.785748459085,-122.486148787234
148 TOPAZ WAY,37.740756205767,-122.436728486637
475 DOLORES ST,37.761852034835,-122.425957148389
144 TOPAZ WAY,37.740799301651,-122.43665306883
1718 DIAMOND ST,37.743804675616,-122.435666465281
142 26TH AVE,37.786759332718,-122.486218606436
614 28TH ST,37.744798216277,-122.436048833159
136 TOPAZ WAY,37.74088826107,-122.436565138011
176 26TH AVE,37.786149268079,-122.486175030464
246 26TH AVE,37.784819364188,-122.486088773234
182 26TH AVE,37.786041609613,-122.486167340587
2342 33RD AVE,37.743450758787,-122.490694932014
34 25TH AVE,37.788781450508,-122.484622635474
6 26TH AVE,37.788043087228,-122.486322340439
111 TAPIA DR,37.720261247816,-122.481290227606
1770 DIAMOND ST,37.743421301921,-122.435645853838
142 TOPAZ WAY,37.740820849594,-122.436615359926
107 TAPIA DR,37.720313439273,-122.481287600513
201 DOLORES ST,37.766218651509,-122.426383198318
1435 DOUGLASS ST,37.74514598662,-122.437834821578
290 HAHN ST,37.710230537549,-122.41683315407
50 SCENIC WAY,37.788374775759,-122.485877590532
30 PINTO AVE,37.720473042853,-122.481867274204
70 SEACLIFF AVE,37.788958988907,-122.486034911171
2210 18TH ST,37.762160966815,-122.404419018361
2031 32ND AVE,37.749296405692,-122.490170626324
350 TONI STONE XING,,
286 HAHN ST,37.710334095673,-122.416785838709
20 PINTO AVE,37.720467908173,-122.481709383161
30 25TH AVE,37.788856964748,-122.484583641287
804 DUNCAN ST,37.745473377628,-122.438091337712
2059 32ND AVE,37.748796810311,-122.490135630573
2063 32ND AVE,37.748725439542,-122.49013063118
170 SEACLIFF AVE,,
103 DOLORES ST,37.767794392734,-122.426506705751
149 DOLORES ST,37.767186444535,-122.426453840765
87 WASHBURN ST,37.77488208763,-122.413761756473
624 SAN BRUNO AVE,37.761708981333,-122.405259987732
2247 32ND AVE,37.745304252329,-122.48989097957
289 AMBER DR,37.744379971343,-122.442889507488
901 DIAMOND ST,37.750316388401,-122.436134463903
935 DOUGLASS ST,37.749154412092,-122.438218896586
3696 20TH ST,37.758433851124,-122.423341509456
143 DOLORES ST,37.767265742126,-122.426460736198
440 SEACLIFF AVE,37.787346850554,-122.490464046705
1 QUARTZ WAY,37.745567848926,-122.445377566423
720 SAN BRUNO AVE,37.760490172902,-122.405142021802
887 DOUGLASS ST,37.749664232073,-122.438268727871
83 AMETHYST WAY,37.746118965395,-122.446519379119
1173 FITZGERALD AVE,37.72063581805,-122.390830011441
800 EL CAMINO DEL MAR,37.786654195377,-122.49245103216
2331 34TH AVE,37.74361466581,-122.49193012966
2395 34TH AVE,37.742466857039,-122.491850114283
805 DIAMOND ST,37.75107162984,-122.436216841225
707 DOUGLASS ST,37.752387949204,-122.43853268088
2380 35TH AVE,37.742677609093,-122.492789435885
2014 GEARY BLVD,37.784023853,-122.436458367407
850 EL CAMINO DEL MAR,37.786651271505,-122.493076125913
599 DUBOCE AVE,37.769126652981,-122.433492102017
15 TURQUOISE WAY,37.745647598378,-122.446460011744
1135 FITZGERALD AVE,37.720256812142,-122.390158583047
241 32ND AVE,37.784485964307,-122.49265041258
501 DOUGLASS ST,37.755367086789,-122.438808496906
320 DRUMM ST,37.796811478949,-122.396977043848
281 32ND AVE,37.783873034513,-122.492606851903
500 JOHN MUIR DR,,
298 TONI STONE XING,,
545 DOUGLASS ST,37.754894358455,-122.438772891288
10 PUEBLO ST,37.709133639392,-122.41692768927
565 DOUGLASS ST,37.754671099287,-122.43875128559
550 JOHN MUIR DR,,
285 32ND AVE,37.783811720578,-122.492602583219
691 LONG BRIDGE ST,,
387 32ND AVE,37.781870932601,-122.4924628211
51 RED ROCK WAY,37.746434554528,-122.441744590389
115 TURQUOISE WAY,37.743597785887,-122.444684358286
2262 35TH AVE,37.744861777336,-122.492942431093
714 KANSAS ST,37.760663486359,-122.403222989174
1712 15TH ST,37.766578519408,-122.422365915674
109 TURQUOISE WAY,37.743651704081,-122.444868578718
2067 35TH AVE,37.748513023267,-122.493343125588
10 MARVEL CT,37.782963252205,-122.492601566776
381 32ND AVE,37.781939418238,-122.492467820043
370 DRUMM ST,37.796969488281,-122.397007300933
516 JOHN MUIR DR,,
2106 35TH AVE,37.747723967881,-122.493142920534
119 TURQUOISE WAY,37.743541949452,-122.44455430702
2131 34TH AVE,37.747340665678,-122.492186632844
1714 15TH ST,37.766575870896,-122.422406231954
1120 DUNCAN ST,,
1760 15TH ST,37.766509716449,-122.42343253157
540 JOHN MUIR DR,,
385 32ND AVE,37.781893761147,-122.492464487414
153 CARNELIAN WAY,37.74783435527,-122.440580551237
547 HAIGHT ST,37.771877428935,-122.431782746617
530 JOHN MUIR DR,,
318 MADRID ST,37.724083192972,-122.431024536137
2321 36TH AVE,37.743696833134,-122.494080119229
471 DUBOCE AVE,37.769307172911,-122.430714028923
2375 36TH AVE,37.742733327741,-122.494012627422
580 JOHN MUIR DR,,
520 JOHN MUIR DR,,
108 WASHINGTON ST,,
838 14TH ST,37.767604730061,-122.43202919241
810 14TH ST,37.767636680072,-122.431467784389
2427 GEARY BLVD,37.782694868401,-122.443225300839
2325 36TH AVE,37.743625462364,-122.494075119836
5230 DIAMOND HEIGHTS BLVD,37.744585038906,-122.439601311044
848 14TH ST,37.767593319343,-122.432229695274
505 JOHN MUIR DR,37.71241390329,-122.489958287771
812 15TH ST,,
845 14TH ST,37.767481405184,-122.432177442026
3051 BALBOA ST,37.775925404932,-122.491427111514
80 CARRIZAL ST,37.708884542971,-122.420854658107
2225 RIVERA ST,37.746096276829,-122.490174135364
556 JOHN MUIR DR,,
2401 GEARY BLVD,37.782756007423,-122.442821346416
2703 BALBOA ST,37.776093010123,-122.487756715489
566 JOHN MUIR DR,,
5236 DIAMOND HEIGHTS BLVD,37.744493808581,-122.439444017421
2288 BRYANT ST,37.75779924985,-122.409648528194
2129 RIVERA ST,37.746139688195,-122.48914094311
5234 DIAMOND HEIGHTS BLVD,37.744524218689,-122.439496448628
102 NAPLES ST,37.727027576137,-122.426627198724
3003 BALBOA ST,37.77594828085,-122.490973405177
5150 DIAMOND HEIGHTS BLVD,37.747067665841,-122.440737282537
3035 BALBOA ST,37.775933030238,-122.491275876069
576 JOHN MUIR DR,,
45 HENRY ST,37.766675869793,-122.432111156259
680 JOHN MUIR DR,,
5238 DIAMOND HEIGHTS BLVD,37.744463398473,-122.439391586213
5220 DIAMOND HEIGHTS BLVD,37.744771003339,-122.439841594576
2122 15TH ST,37.766017454856,-122.431580196733
169 HENRY ST,37.766509966783,-122.434834433342
2541 BALBOA ST,37.776176919677,-122.485978365107
2533 BALBOA ST,37.776180096577,-122.485902754743
2505 BALBOA ST,37.77619121573,-122.48563811847
346 NAPLES ST,37.723282766309,-122.429433097685
5250 DIAMOND HEIGHTS BLVD,37.744280335585,-122.43907883207
2366 BRYANT ST,37.756530533096,-122.409576782474
2120 15TH ST,37.766020030467,-122.431537870811
198 CLAY ST,37.795380733963,-122.397915237424
3731 ANZA ST,37.7779448908,-122.488156352093
